"fiscal_year","fiscal_period","cost_center_id","gl_account","actual_amount","budget_amount","variance_amount","variance_pct"
2024,6,"CC0012","660000","7030.28","6153.26","877.02","0.14252932591829371748"
2024,6,"CC0012","670000","5403.25","6655.32","-1252.07","-0.18813069844875978916"
2024,6,"CC0012","680000","7090.29","6484.22","606.07","0.09346845110128897539"
2024,6,"CC0012","700000","20358.29","17985.60","2372.69","0.13192164842985499511"
2024,6,"CC0012","702000","21687.85","21622.63","65.22","0.00301628432803965105"
2024,6,"CC0012","710000","10172.49","8848.53","1323.96","0.14962485294167505789"
2024,6,"CC0012","720000","9928.37","7609.55","2318.82","0.30472498373754032761"
2024,6,"CC0012","730000","9690.60","9090.24","600.36","0.06604446087232020277"
2024,7,"CC0001","600000","1471.99","1485.40","-13.41","-0.00902787128046317490"
2024,7,"CC0001","601000","2181.28","1736.05","445.23","0.25646150744506206618"
2024,7,"CC0001","602000","1964.17","1865.83","98.34","0.05270576633455352310"
2024,7,"CC0001","610000","1847.67","1807.76","39.91","0.02207704562552551224"
2024,7,"CC0001","611000","2206.99","1998.97","208.02","0.10406359275026638719"
2024,7,"CC0001","630000","2495.19","2791.58","-296.39","-0.10617284835111298978"
2024,7,"CC0001","640000","2586.43","2833.43","-247.00","-0.08717349643365108720"
2024,7,"CC0001","650000","3123.03","3214.39","-91.36","-0.02842218896898011753"
2024,7,"CC0001","660000","2563.42","3074.83","-511.41","-0.16632139012563296182"
2024,7,"CC0001","670000","2405.40","3105.73","-700.33","-0.22549609914577249149"
2024,7,"CC0001","680000","2797.53","3435.58","-638.05","-0.18571827755429941960"
2024,7,"CC0001","700000","8563.04","7900.48","662.56","0.08386325894122888736"
2024,7,"CC0001","710000","3434.76","4027.90","-593.14","-0.14725787631271878646"
2024,7,"CC0001","720000","4031.14","3874.74","156.40","0.04036399861668137733"
2024,7,"CC0001","730000","3455.07","4024.35","-569.28","-0.14145886913414588691"
2024,7,"CC0002","600000","2623.27","1626.52","996.75","0.61281140102796153752"
2024,7,"CC0002","601000","1687.52","1735.91","-48.39","-0.02787586914068125652"
2024,7,"CC0002","602000","2068.22","2099.17","-30.95","-0.01474392259797920130"
2024,7,"CC0002","610000","2655.97","2312.41","343.56","0.14857226875856790102"
2024,7,"CC0002","611000","3264.05","2487.93","776.12","0.31195411446463525903"
2024,7,"CC0002","620000","3277.27","2950.39","326.88","0.11079213256552523565"
2024,7,"CC0002","630000","3044.58","2573.46","471.12","0.18306870905318132009"
2024,7,"CC0002","640000","3431.27","3280.38","150.89","0.04599771977636737207"
2024,7,"CC0002","650000","3437.44","3525.79","-88.35","-0.02505821390383431798"
2024,7,"CC0002","660000","3679.83","3009.68","670.15","0.22266486802583663379"
2024,7,"CC0002","680000","4861.89","4195.18","666.71","0.15892285909067072211"
2024,7,"CC0002","701000","8831.66","10931.98","-2100.32","-0.19212622050168404992"
2024,7,"CC0002","702000","13979.82","11911.67","2068.15","0.17362384955258162793"
2024,7,"CC0002","710000","4738.99","4468.19","270.80","0.06060619624501196234"
2024,7,"CC0002","720000","5700.51","4738.12","962.39","0.20311642592420622525"
2024,7,"CC0002","730000","3963.28","4979.48","-1016.20","-0.20407753420035827034"
2024,7,"CC0003","600000","1687.21","1689.98","-2.77","-0.00163907265174735796"
2024,7,"CC0003","601000","1956.89","2082.15","-125.26","-0.06015897029512763250"
2024,7,"CC0003","602000","2812.84","2721.98","90.86","0.03338011300597359275"
2024,7,"CC0003","610000","2692.55","2073.90","618.65","0.29830271469212594628"
2024,7,"CC0003","611000","2253.77","2695.92","-442.15","-0.16400709219858156028"
2024,7,"CC0003","630000","2946.00","3189.06","-243.06","-0.07621681624052228556"
2024,7,"CC0003","640000","3977.06","3457.08","519.98","0.15041017274694250639"
2024,7,"CC0003","650000","3911.29","3794.90","116.39","0.03067010988431842736"
2024,7,"CC0003","660000","4038.61","3735.56","303.05","0.08112572144470976239"
2024,7,"CC0003","670000","2543.83","3159.77","-615.94","-0.19493190960101526377"
2024,7,"CC0003","680000","5530.48","4620.97","909.51","0.19682231219852108973"
2024,7,"CC0003","701000","9363.87","10876.64","-1512.77","-0.13908431280248311979"
2024,7,"CC0003","702000","12415.38","12760.74","-345.36","-0.02706426116353753779"
2024,7,"CC0003","710000","4271.72","4933.54","-661.82","-0.13414708302760289772"
2024,7,"CC0003","720000","5950.72","5267.14","683.58","0.12978200693355407299"
2024,7,"CC0003","730000","5485.82","5825.83","-340.01","-0.05836249942068340477"
2024,7,"CC0004","600000","1662.11","1652.61","9.50","0.00574848270311809804"
2024,7,"CC0004","601000","2128.55","2318.32","-189.77","-0.08185668932675385624"
2024,7,"CC0004","602000","2301.90","2378.73","-76.83","-0.03229874765105749707"
2024,7,"CC0004","610000","1950.98","2561.11","-610.13","-0.23822873675867104498"
2024,7,"CC0004","611000","2953.67","2496.89","456.78","0.18293957683358097473"
2024,7,"CC0004","620000","2039.13","2466.08","-426.95","-0.17312901446830597548"
2024,7,"CC0004","630000","2826.00","3453.02","-627.02","-0.18158597401694748365"
2024,7,"CC0004","650000","3216.53","3751.50","-534.97","-0.14260162601626016260"
2024,7,"CC0004","660000","3715.83","3924.15","-208.32","-0.05308665570887962998"
2024,7,"CC0004","670000","4597.47","4128.46","469.01","0.11360410419381561163"
2024,7,"CC0004","680000","4141.81","4169.56","-27.75","-0.00665537850516601272"
2024,7,"CC0004","700000","9676.30","13636.59","-3960.29","-0.29041644575366715579"
2024,7,"CC0004","701000","13843.76","12579.58","1264.18","0.10049461110784302815"
2024,7,"CC0004","702000","10587.51","11880.69","-1293.18","-0.10884721341942260929"
2024,7,"CC0004","710000","4963.18","5485.64","-522.46","-0.09524139389387564623"
2024,7,"CC0004","720000","3566.93","4765.80","-1198.87","-0.25155692643417684334"
2024,7,"CC0004","730000","5386.01","6120.31","-734.30","-0.11997758283485640433"
2024,7,"CC0005","600000","2172.83","2083.03","89.80","0.04311027685631027878"
2024,7,"CC0005","601000","3127.22","2744.42","382.80","0.13948302373543408079"
2024,7,"CC0005","602000","2363.85","2322.79","41.06","0.01767701772437456679"
2024,7,"CC0005","610000","3133.64","2766.61","367.03","0.13266416300092893469"
2024,7,"CC0005","611000","4089.25","3468.29","620.96","0.17903923835665414368"
2024,7,"CC0005","620000","3466.67","3092.26","374.41","0.12107972809530893263"
2024,7,"CC0005","630000","3419.34","3580.24","-160.90","-0.04494112126561347843"
2024,7,"CC0005","640000","4524.93","3844.59","680.34","0.17696035207915538458"
2024,7,"CC0005","650000","4302.23","3778.64","523.59","0.13856572735163974340"
2024,7,"CC0005","660000","4917.45","4214.59","702.86","0.16676829774663727670"
2024,7,"CC0005","670000","4185.84","4536.00","-350.16","-0.07719576719576719577"
2024,7,"CC0005","680000","4926.40","4900.34","26.06","0.00531799834297212030"
2024,7,"CC0005","700000","15198.88","11547.03","3651.85","0.31625881287222775034"
2024,7,"CC0005","701000","18383.15","14312.73","4070.42","0.28439158706969250450"
2024,7,"CC0005","702000","11640.23","14227.30","-2587.07","-0.18183843737040759666"
2024,7,"CC0005","710000","6137.71","5015.98","1121.73","0.22363127444686781048"
2024,7,"CC0005","720000","5227.72","5455.38","-227.66","-0.04173128178055424187"
2024,7,"CC0005","730000","7860.21","5919.33","1940.88","0.32788846034939765142"
2024,7,"CC0006","600000","1941.10","2415.40","-474.30","-0.19636499130578786122"
2024,7,"CC0006","601000","2595.93","2332.26","263.67","0.11305343315067788325"
2024,7,"CC0006","602000","3139.54","2855.89","283.65","0.09932105228142540504"
2024,7,"CC0006","610000","2759.33","2847.35","-88.02","-0.03091295415035032574"
2024,7,"CC0006","611000","3244.92","3298.38","-53.46","-0.01620795663325632583"
2024,7,"CC0006","620000","2944.01","3736.93","-792.92","-0.21218486832774496713"
2024,7,"CC0006","630000","3702.46","3591.18","111.28","0.03098702933297690453"
2024,7,"CC0006","640000","4448.82","3960.63","488.19","0.12326069337453889911"
2024,7,"CC0006","650000","5558.44","3797.19","1761.25","0.46382983206002333304"
2024,7,"CC0006","660000","3923.19","4335.25","-412.06","-0.09504872844703304308"
2024,7,"CC0006","680000","4360.30","5210.96","-850.66","-0.16324439258793005511"
2024,7,"CC0006","700000","18089.12","16831.32","1257.80","0.07472973005088133313"
2024,7,"CC0006","710000","5303.27","5531.68","-228.41","-0.04129125329013970439"
2024,7,"CC0006","720000","5254.41","6088.86","-834.45","-0.13704535824440042964"
2024,7,"CC0006","730000","6998.43","6672.46","325.97","0.04885304670241560084"
2024,7,"CC0007","600000","1830.57","1902.03","-71.46","-0.03757038532515260012"
2024,7,"CC0007","601000","2824.65","2661.12","163.53","0.06145156926406926407"
2024,7,"CC0007","602000","3107.47","3325.97","-218.50","-0.06569512052123140016"
2024,7,"CC0007","610000","3034.28","3046.77","-12.49","-0.00409942332371659167"
2024,7,"CC0007","611000","3998.63","3507.79","490.84","0.13992855900723817560"
2024,7,"CC0007","630000","4277.57","3933.90","343.67","0.08736114288619436183"
2024,7,"CC0007","640000","3603.92","3485.32","118.60","0.03402843928247621452"
2024,7,"CC0007","650000","4276.43","4768.60","-492.17","-0.10321058591620182024"
2024,7,"CC0007","660000","4718.19","4767.35","-49.16","-0.01031180844704080884"
2024,7,"CC0007","670000","5035.87","5137.33","-101.46","-0.01974955862286440622"
2024,7,"CC0007","680000","5473.21","5110.41","362.80","0.07099234699368543815"
2024,7,"CC0007","710000","6628.69","7001.65","-372.96","-0.05326744410246156263"
2024,7,"CC0007","720000","5644.78","5982.17","-337.39","-0.05639926648691026835"
2024,7,"CC0007","730000","5849.07","6638.53","-789.46","-0.11892090568243270724"
2024,7,"CC0008","600000","3027.86","2854.80","173.06","0.06062070898136471907"
2024,7,"CC0008","601000","2785.94","3014.66","-228.72","-0.07586925225398552407"
2024,7,"CC0008","602000","3322.82","3080.21","242.61","0.07876411023923693514"
2024,7,"CC0008","610000","3486.56","3095.55","391.01","0.12631357917009901310"
2024,7,"CC0008","611000","3221.77","3484.44","-262.67","-0.07538370584656357980"
2024,7,"CC0008","620000","4165.48","3941.38","224.10","0.05685825776758394268"
2024,7,"CC0008","630000","4055.33","4189.98","-134.65","-0.03213619158086673445"
2024,7,"CC0008","640000","4648.20","4434.37","213.83","0.04822105507659487142"
2024,7,"CC0008","650000","3532.68","4248.78","-716.10","-0.16854249925861070707"
2024,7,"CC0008","660000","6460.21","4883.42","1576.79","0.32288641976319874187"
2024,7,"CC0008","680000","4704.81","5054.72","-349.91","-0.06922440807799442897"
2024,7,"CC0008","701000","19350.21","16837.26","2512.95","0.14924934342048528086"
2024,7,"CC0008","710000","7813.89","7648.86","165.03","0.02157576423153254210"
2024,7,"CC0008","720000","7338.36","7420.48","-82.12","-0.01106666954159299668"
2024,7,"CC0008","730000","6312.79","6643.59","-330.80","-0.04979235624112866688"
2024,7,"CC0009","600000","2688.89","2751.88","-62.99","-0.02288980624155123043"
2024,7,"CC0009","601000","2669.22","2738.00","-68.78","-0.02512052593133674215"
2024,7,"CC0009","602000","3223.47","3077.22","146.25","0.04752666367695517383"
2024,7,"CC0009","610000","3346.41","3622.10","-275.69","-0.07611330443665277049"
2024,7,"CC0009","611000","3208.41","3689.55","-481.14","-0.13040614709110867179"
2024,7,"CC0009","630000","3618.16","4179.10","-560.94","-0.13422507238400612572"
2024,7,"CC0009","640000","3726.98","4512.32","-785.34","-0.17404350755265584001"
2024,7,"CC0009","650000","4734.96","4840.24","-105.28","-0.02175098755433614862"
2024,7,"CC0009","660000","5076.07","5849.72","-773.65","-0.13225419336310113988"
2024,7,"CC0009","670000","6298.47","6461.72","-163.25","-0.02526417114947722897"
2024,7,"CC0009","680000","6844.64","7078.31","-233.67","-0.03301211729918582260"
2024,7,"CC0009","700000","18209.86","16891.03","1318.83","0.07807871988860359611"
2024,7,"CC0009","701000","17231.59","16519.89","711.70","0.04308140066307947571"
2024,7,"CC0009","702000","17016.49","16875.98","140.51","0.00832603499174566455"
2024,7,"CC0009","710000","6294.45","6612.80","-318.35","-0.04814148318412775224"
2024,7,"CC0009","720000","6597.20","7440.77","-843.57","-0.11337133119287385580"
2024,7,"CC0009","730000","7003.62","7072.28","-68.66","-0.00970832602781564078"
2024,7,"CC0010","600000","3060.92","2934.30","126.62","0.04315168864805916232"
2024,7,"CC0010","601000","3070.03","2846.93","223.10","0.07836511610752635295"
2024,7,"CC0010","602000","5328.77","4159.23","1169.54","0.28119147053661374822"
2024,7,"CC0010","610000","3514.66","3585.05","-70.39","-0.01963431472364402170"
2024,7,"CC0010","611000","3907.65","4066.07","-158.42","-0.03896145418057239546"
2024,7,"CC0010","620000","5286.45","4962.13","324.32","0.06535902928782599408"
2024,7,"CC0010","630000","5077.12","5109.63","-32.51","-0.00636249591457698503"
2024,7,"CC0010","640000","4060.60","4472.92","-412.32","-0.09218139380986022553"
2024,7,"CC0010","650000","6215.46","5426.41","789.05","0.14540921161504567476"
2024,7,"CC0010","660000","5346.02","5152.12","193.90","0.03763499297376613899"
2024,7,"CC0010","670000","6072.38","6370.65","-298.27","-0.04681939833454984970"
2024,7,"CC0010","680000","6135.95","6354.89","-218.94","-0.03445220924359036899"
2024,7,"CC0010","700000","16470.91","16289.45","181.46","0.01113972540509348075"
2024,7,"CC0010","701000","22045.19","20342.12","1703.07","0.08372136237520966350"
2024,7,"CC0010","702000","14257.45","16933.86","-2676.41","-0.15805079290840954159"
2024,7,"CC0010","710000","7178.37","7783.78","-605.41","-0.07777840586450285080"
2024,7,"CC0010","720000","8045.51","8567.59","-522.08","-0.06093662278423687408"
2024,7,"CC0010","730000","6863.58","7153.13","-289.55","-0.04047878341369442468"
2024,7,"CC0011","600000","3557.13","2884.72","672.41","0.23309367980254582767"
2024,7,"CC0011","601000","4498.60","3296.82","1201.78","0.36452702907650402509"
2024,7,"CC0011","602000","3781.45","3479.94","301.51","0.08664229843043270861"
2024,7,"CC0011","610000","3115.26","3326.66","-211.40","-0.06354722153751811126"
2024,7,"CC0011","611000","4791.06","4134.31","656.75","0.15885359346541502693"
2024,7,"CC0011","620000","5356.03","4530.21","825.82","0.18229177013869114235"
2024,7,"CC0011","630000","5510.60","4702.14","808.46","0.17193448089593249031"
2024,7,"CC0011","650000","5768.67","5585.50","183.17","0.03279384119595380897"
2024,7,"CC0011","660000","5030.82","6153.24","-1122.42","-0.18241121750492423504"
2024,7,"CC0011","670000","6730.78","6076.59","654.19","0.10765741970414327773"
2024,7,"CC0011","680000","6448.68","6671.00","-222.32","-0.03332633788037775446"
2024,7,"CC0011","701000","21065.29","19469.16","1596.13","0.08198247895646242570"
2024,7,"CC0011","702000","26382.72","21941.66","4441.06","0.20240309985661978173"
2024,7,"CC0011","710000","6568.63","6733.70","-165.07","-0.02451401161322898258"
2024,7,"CC0011","720000","7822.73","7006.25","816.48","0.11653595004460303301"
2024,7,"CC0011","730000","8889.58","8849.32","40.26","0.00454950210863659581"
2024,7,"CC0012","600000","3825.05","3022.28","802.77","0.26561734849186706725"
2024,7,"CC0012","601000","3973.26","3425.78","547.48","0.15981178009095738781"
2024,7,"CC0012","602000","3846.94","3597.43","249.51","0.06935784712975652063"
2024,7,"CC0012","610000","5498.90","4308.74","1190.16","0.27621996221633238487"
2024,7,"CC0012","611000","5404.58","4778.86","625.72","0.13093499286440699246"
2024,7,"CC0012","620000","4462.66","4702.61","-239.95","-0.05102485640952577399"
2024,7,"CC0012","630000","5033.37","4288.77","744.60","0.17361621164109989577"
2024,7,"CC0012","640000","7317.21","6053.32","1263.89","0.20879286077722638156"
2024,7,"CC0012","650000","5799.86","6172.81","-372.95","-0.06041818879894245894"
2024,7,"CC0012","660000","5608.64","5787.76","-179.12","-0.03094806971954607655"
2024,7,"CC0012","680000","9287.06","7415.00","1872.06","0.25246931894807821982"
2024,7,"CC0012","700000","21894.22","18085.35","3808.87","0.21060526890549533186"
2024,7,"CC0012","701000","25865.39","21616.56","4248.83","0.19655440088524723638"
2024,7,"CC0012","710000","7812.69","7613.16","199.53","0.02620856516873413931"
2024,7,"CC0012","720000","10645.19","9005.35","1639.84","0.18209619837096836880"
2024,7,"CC0012","730000","10957.83","9491.97","1465.86","0.15443158796329950474"
2024,8,"CC0001","600000","1460.76","1522.64","-61.88","-0.04063994115483633689"
2024,8,"CC0001","601000","1813.51","1719.57","93.94","0.05462993655390591834"
2024,8,"CC0001","602000","1535.51","1829.11","-293.60","-0.16051522325065195642"
2024,8,"CC0001","610000","2222.37","2287.57","-65.20","-0.02850186005236998212"
2024,8,"CC0001","611000","2381.88","2063.31","318.57","0.15439754569114674964"
2024,8,"CC0001","630000","2466.80","2581.56","-114.76","-0.04445374114876276360"
